id,user_id,skill_id,certificationName,certificationFile,create_at,issued_date,expiry_date,status
491,307,212,Certified ScrumMaster (CSM),reactdevelopernanodegree.com,2023-04-19,2010-08-25,2/14/2011,Approved
492,435,545,PHP Certification,professionalpresentationskills.org,2024-01-21,2024-02-07,3/4/2024,Not Approved
493,156,126,Zend Certified PHP Engineer,pythoninstitutecertifications.com,2023-04-21,2017-01-19,1/7/2018,pending
494,398,782,Oracle Certified Professional,snowflakecertifiedsnowpro.com,2024-02-02,2011-10-17,5/19/2012,pending
495,30,682,Java Certification (offered by Oracle),powerbiexampractice.com,2023-11-24,2014-04-26,8/15/2014,Approved
496,85,16,Java SE Programmer,oraclejavaprofessional.com,2023-10-23,2019-04-07,6/3/2019,pending
497,460,419,Toastmasters International Certifications Professional Presentation Skills,microsoftdataanalystassociate.net,2023-12-16,2013-08-31,10/28/2013,Not Approved
498,759,123,React Developer Nanodegree,presentationdesigncertification.org,2023-09-01,2015-06-24,9/30/2015,pending
499,901,56,SnowPro Core Certification,powerbiexampractice.com,2023-11-13,2013-03-13,3/10/2014,pending
500,910,427,Python Institute Certifications,reactdevelopernanodegree.com,2023-11-22,2023-02-21,11/13/2023,Approved
501,90,686,SnowPro Core Certification,powerbiexampractice.com,2024-02-21,2017-02-13,6/26/2017,Approved
502,593,240,SnowPro Core Certification,snowflakecertifiedsnowpro.com,2024-02-14,2020-06-16,12/3/2020,pending
503,188,633,Certified ScrumMaster (CSM),sqldeveloper-certification.org,2024-04-02,2015-12-14,11/2/2016,Not Approved
504,550,450,Java SE Programmer,reactdevelopernanodegree.com,2023-06-03,2020-09-18,4/19/2021,pending
505,239,217,Toastmasters International Certifications Professional Presentation Skills,phpcertification.net,2024-02-02,2020-04-08,11/12/2020,Approved
506,138,84,SQL Developer Certification,powerbiexampractice.com,2023-08-02,2023-06-27,5/6/2024,pending
507,216,137,PHP Certification,pythoninstitutecertifications.com,2024-03-30,2021-07-11,10/15/2021,Approved
508,561,203,Azure Data Engineer Associate,sqldeveloper-certification.org,2023-05-23,2016-10-31,11/5/2016,Approved
509,523,809,SnowPro Core Certification,certifiedscrummaster.org,2023-04-08,2022-09-23,5/3/2023,Not Approved
510,306,528,Oracle Certified Professional,reactdevelopernanodegree.com,2023-10-11,2011-03-25,9/26/2011,Approved
511,204,629,SQL Developer Certification,snowprocorecertification.net,2023-09-26,2013-05-18,11/20/2013,pending
512,846,311,Snowflake Certified SnowPro,snowprocorecertification.net,2023-05-21,2016-09-28,11/6/2016,pending
513,603,476,SnowPro Core Certification,zendphpecertifiedengineer.org,2023-06-07,2022-10-20,9/5/2023,Not Approved
514,209,656,Graphic Design Certifications,sqldeveloper-certification.org,2023-04-14,2019-07-28,12/24/2019,Approved
515,637,27,Java SE Programmer,toastmastersinternationalcertifications.com,2023-12-31,2011-10-31,1/14/2012,Not Approved
516,486,501,React Certification,professionalpresentationskills.org,2023-09-20,2016-01-10,9/14/2016,Approved
517,57,774,React Certification,certifiedscrummaster.org,2023-12-14,2022-10-01,5/8/2023,pending
518,703,857,Certified ScrumMaster (CSM),pmpprofessionalcertification.net,2023-10-10,2016-12-30,9/26/2017,Not Approved
519,230,700,Analyzing and Visualizing Data with Microsoft Power BI,certifiedpythondeveloper.org,2023-06-27,2016-10-01,9/1/2017,Not Approved
520,595,883,React Developer Nanodegree,powerbiexampractice.com,2023-10-02,2015-01-19,6/7/2015,pending
521,382,638,Java Certification (offered by Oracle),oraclejavaprofessional.com,2023-11-16,2023-09-13,1/2/2024,Approved
522,27,491,Python Institute Certifications,oraclejavaprofessional.com,2023-11-19,2012-04-12,1/3/2013,pending
523,912,985,React Developer Nanodegree,snowflakecertifiedsnowpro.com,2024-02-03,2019-11-01,9/28/2020,pending
524,67,354,Project Management Professional (PMP) Certification,powerbiexampractice.com,2023-09-05,2011-06-07,2/6/2012,Approved
525,233,592,Azure Data Engineer Associate,oraclejavaprofessional.com,2023-12-21,2012-04-22,4/7/2013,pending
526,766,145,Zend Certified PHP Engineer,snowprocorecertification.net,2024-04-03,2010-08-20,1/17/2011,pending
527,817,421,React Certification,graphicdesigncertifications.net,2023-08-31,2022-06-07,9/6/2022,Not Approved
528,390,766,Presentation Design Certification,zendphpecertifiedengineer.org,2024-01-10,2020-03-03,1/6/2021,Not Approved
529,638,796,Microsoft Certified: Data Analyst Associate,professionalpresentationskills.org,2023-12-05,2018-07-27,3/25/2019,Not Approved
530,806,271,Zend Certified PHP Engineer,snowflakecertifiedsnowpro.com,2024-01-10,2015-02-06,7/27/2015,Not Approved
531,464,577,Azure Data Engineer Associate,oraclejavaprofessional.com,2023-12-13,2014-12-25,5/15/2015,pending
532,359,612,SnowPro Core Certification,presentationdesigncertification.org,2024-03-23,2023-11-02,1/31/2024,Not Approved
533,491,63,Graphic Design Certifications,toastmastersinternationalcertifications.com,2023-04-12,2012-10-21,3/31/2013,pending
534,754,110,Java SE Programmer,certifiedscrummaster.org,2023-05-08,2017-12-31,11/1/2018,pending
535,578,364,Graphic Design Certifications,reactdevelopernanodegree.com,2024-02-18,2015-02-04,2/17/2015,Not Approved
536,431,724,Certified Python Developer,certifiedpythondeveloper.org,2023-08-25,2020-09-22,4/3/2021,pending
537,456,532,SQL Developer Certification,presentationdesigncertification.org,2023-09-18,2013-06-06,11/18/2013,pending
538,975,328,SQL Developer Certification,sqldeveloper-certification.org,2023-10-21,2021-05-11,2/6/2022,pending
539,82,749,Project Management Professional (PMP) Certification,toastmastersinternationalcertifications.com,2024-03-12,2018-05-25,6/7/2018,Approved
540,286,14,Snowflake Certified SnowPro,reactdevelopernanodegree.com,2023-05-16,2015-06-14,2/6/2016,Approved
541,857,707,PHP Certification,toastmastersinternationalcertifications.com,2024-03-18,2016-11-15,11/30/2016,Not Approved
542,183,835,Snowflake Certified SnowPro,microsoftdataanalystassociate.net,2023-04-18,2018-09-03,9/5/2018,pending
543,8,541,React Developer Nanodegree,pmpprofessionalcertification.net,2024-02-03,2016-04-06,9/20/2016,Approved
544,480,170,Project Management Professional (PMP) Certification,microsoftdataanalystassociate.net,2023-04-14,2011-02-03,10/3/2011,pending
545,556,27,Toastmasters International Certifications Professional Presentation Skills,snowflakecertifiedsnowpro.com,2024-04-02,2018-08-14,12/22/2018,pending
546,872,933,Toastmasters International Certifications Professional Presentation Skills,presentationdesigncertification.org,2023-12-10,2014-11-29,5/12/2015,Approved
547,159,373,Java SE Programmer,professionalpresentationskills.org,2023-07-11,2015-05-03,2/20/2016,pending
548,570,859,Azure Data Engineer Associate,pmpprofessionalcertification.net,2024-01-22,2015-02-17,8/2/2015,Approved
549,8,729,Java SE Programmer,pythoninstitutecertifications.com,2023-06-15,2010-12-01,1/4/2011,Approved
550,98,66,Azure Data Engineer Associate,zendphpecertifiedengineer.org,2023-04-23,2015-11-09,2/6/2016,pending
551,819,239,React Developer Nanodegree,reactdevelopernanodegree.com,2024-03-14,2017-09-28,4/5/2018,Not Approved
552,133,881,SnowPro Core Certification,professionalpresentationskills.org,2024-02-16,2013-08-31,8/28/2014,Not Approved
553,267,854,Azure Data Engineer Associate,zendphpecertifiedengineer.org,2023-05-31,2011-07-14,5/3/2012,Approved
554,432,749,Oracle Certified Professional,oraclejavacertification.org,2023-06-03,2016-04-18,11/12/2016,pending
555,412,915,Java SE Programmer,zendphpecertifiedengineer.org,2024-02-19,2016-12-03,9/29/2017,Approved
556,950,864,React Developer Nanodegree,graphicdesigncertifications.net,2023-04-22,2016-11-08,3/26/2017,Approved
557,588,793,Certified Python Developer,zendphpecertifiedengineer.org,2023-07-23,2019-08-15,7/17/2020,Not Approved
558,466,513,Zend Certified PHP Engineer,reactdevelopernanodegree.com,2023-05-17,2016-12-20,6/10/2017,Not Approved
559,658,606,Toastmasters International Certifications Professional Presentation Skills,pythoninstitutecertifications.com,2023-08-01,2021-05-20,1/10/2022,pending
560,225,935,Python Institute Certifications,reactdevelopernanodegree.com,2023-04-18,2020-09-06,5/11/2021,Not Approved
561,403,436,Java Certification (offered by Oracle),toastmastersinternationalcertifications.com,2023-05-18,2017-06-11,11/15/2017,pending
562,98,881,Toastmasters International Certifications Professional Presentation Skills,professionalpresentationskills.org,2023-07-22,2011-05-25,5/24/2012,Not Approved
563,231,437,React Developer Nanodegree,oraclejavacertification.org,2024-01-25,2013-07-24,5/20/2014,Not Approved
564,226,666,Graphic Design Certifications,toastmastersinternationalcertifications.com,2023-06-17,2011-11-30,9/23/2012,pending
565,533,695,Certified ScrumMaster (CSM),snowflakecertifiedsnowpro.com,2023-10-10,2022-10-08,4/3/2023,Approved
566,182,589,Java Certification (offered by Oracle),pythoninstitutecertifications.com,2024-01-11,2017-08-13,12/1/2017,pending
567,900,945,Toastmasters International Certifications Professional Presentation Skills,pmpprofessionalcertification.net,2023-08-15,2016-03-25,4/12/2016,Not Approved
568,999,470,Zend Certified PHP Engineer,certifiedscrummaster.org,2023-07-02,2019-12-09,10/11/2020,pending
569,105,256,Project Management Professional (PMP) Certification,reactdevelopernanodegree.com,2023-08-23,2022-04-27,8/22/2022,pending
570,888,144,Certified ScrumMaster (CSM),pmpprofessionalcertification.net,2023-09-28,2020-02-20,7/14/2020,pending
571,610,830,Snowflake Certified SnowPro,pythoninstitutecertifications.com,2023-11-01,2013-05-28,3/10/2014,Approved
572,604,666,SQL Developer Certification,oraclejavaprofessional.com,2024-03-15,2022-10-14,4/15/2023,Approved
573,265,30,Zend Certified PHP Engineer,sqldeveloper-certification.org,2023-04-11,2016-11-12,2/5/2017,Approved
574,849,413,PHP Certification,sqldeveloper-certification.org,2023-07-06,2023-06-26,5/6/2024,Not Approved
575,146,58,Certified Python Developer,presentationdesigncertification.org,2023-10-09,2019-11-26,5/17/2020,Approved
576,724,479,React Developer Nanodegree,toastmastersinternationalcertifications.com,2023-10-04,2021-12-13,8/31/2022,Approved
577,469,860,Certified ScrumMaster (CSM),professionalpresentationskills.org,2023-12-01,2020-04-15,10/9/2020,Not Approved
578,917,731,Python Institute Certifications,snowflakecertifiedsnowpro.com,2023-09-03,2012-02-12,6/7/2012,pending
579,456,303,SnowPro Core Certification,snowprocorecertification.net,2023-07-07,2013-07-25,4/15/2014,Approved
580,675,976,Graphic Design Certifications,toastmastersinternationalcertifications.com,2023-06-20,2021-03-08,12/31/2021,Not Approved
581,114,890,Toastmasters International Certifications Professional Presentation Skills,graphicdesigncertifications.net,2023-09-09,2017-02-19,5/8/2017,Not Approved
582,304,932,Certified ScrumMaster (CSM),snowprocorecertification.net,2023-10-03,2021-09-17,5/20/2022,Approved
583,859,843,SnowPro Core Certification,graphicdesigncertifications.net,2023-07-16,2014-07-09,7/9/2015,Not Approved
584,979,893,Certified ScrumMaster (CSM),graphicdesigncertifications.net,2023-07-19,2014-07-21,3/5/2015,Not Approved
585,445,187,Presentation Design Certification,phpcertification.net,2024-02-28,2012-10-17,4/5/2013,Approved
586,385,546,SQL Developer Certification,microsoftdataanalystassociate.net,2023-09-16,2019-02-26,9/30/2019,Not Approved
587,352,913,Snowflake Certified SnowPro,phpcertification.net,2023-10-18,2013-04-17,12/2/2013,Not Approved
588,53,786,Java Certification (offered by Oracle),toastmastersinternationalcertifications.com,2023-10-07,2023-10-04,1/22/2024,Approved
589,774,546,SnowPro Core Certification,powerbiexampractice.com,2024-02-12,2014-12-31,9/23/2015,Not Approved
590,787,641,React Certification,graphicdesigncertifications.net,2024-01-30,2018-05-11,8/10/2018,Approved
591,864,627,React Certification,pmpprofessionalcertification.net,2023-07-18,2015-10-26,3/20/2016,Approved
592,171,267,Zend Certified PHP Engineer,presentationdesigncertification.org,2024-01-22,2013-09-30,9/25/2014,Approved
593,824,232,SnowPro Core Certification,certifiedscrummaster.org,2023-04-16,2012-01-14,8/8/2012,Not Approved
594,637,339,SnowPro Core Certification,snowflakecertifiedsnowpro.com,2024-02-13,2022-12-02,11/26/2023,pending
595,941,13,Microsoft Certified: Data Analyst Associate,snowflakecertifiedsnowpro.com,2023-04-10,2023-11-04,2/1/2024,Approved
596,720,289,Java SE Programmer,microsoftdataanalystassociate.net,2024-03-23,2011-02-26,4/4/2011,pending
597,576,889,Project Management Professional (PMP) Certification,pmpprofessionalcertification.net,2023-06-23,2016-01-20,3/5/2016,pending
598,760,189,Microsoft Certified: Data Analyst Associate,presentationdesigncertification.org,2023-11-03,2018-08-19,3/12/2019,pending
599,407,248,Oracle Certified Professional,snowflakecertifiedsnowpro.com,2023-06-11,2018-11-24,4/7/2019,Approved
600,995,902,Presentation Design Certification,toastmastersinternationalcertifications.com,2023-11-20,2019-04-22,8/10/2019,Approved
601,859,350,Python Institute Certifications,powerbiexampractice.com,2023-08-12,2013-05-10,5/25/2013,Not Approved
602,225,996,Analyzing and Visualizing Data with Microsoft Power BI,snowflakecertifiedsnowpro.com,2023-09-12,2019-02-24,9/9/2019,pending
603,203,666,Snowflake Certified SnowPro,presentationdesigncertification.org,2024-01-22,2018-03-18,1/15/2019,pending
604,773,972,Java Certification (offered by Oracle),sqldeveloper-certification.org,2023-09-23,2021-03-23,4/1/2021,Approved
605,10,303,Graphic Design Certifications,reactcertification.org,2023-08-19,2022-07-30,4/20/2023,pending
606,223,567,Oracle Certified Professional,reactdevelopernanodegree.com,2023-09-07,2015-03-05,8/14/2015,pending
607,775,281,SnowPro Core Certification,phpcertification.net,2024-03-04,2010-10-07,4/25/2011,Approved
608,82,762,Microsoft Certified: Data Analyst Associate,reactdevelopernanodegree.com,2023-11-13,2011-10-21,10/8/2012,Approved
609,346,576,Graphic Design Certifications,graphicdesigncertifications.net,2023-07-21,2018-03-05,10/5/2018,pending
610,797,612,Microsoft Certified: Data Analyst Associate,certifiedscrummaster.org,2023-11-28,2016-07-21,7/10/2017,Approved
611,79,530,Zend Certified PHP Engineer,microsoftdataanalystassociate.net,2024-01-30,2011-12-15,2/15/2012,pending
612,732,973,Certified ScrumMaster (CSM),certifiedscrummaster.org,2023-09-28,2018-07-21,1/28/2019,Not Approved
613,147,673,Oracle Certified Professional,presentationdesigncertification.org,2023-11-04,2012-07-07,3/30/2013,Not Approved
614,840,439,React Developer Nanodegree,toastmastersinternationalcertifications.com,2023-06-09,2021-09-10,12/7/2021,Not Approved
615,775,693,Python Institute Certifications,presentationdesigncertification.org,2023-08-23,2015-03-25,12/14/2015,Not Approved
616,996,176,React Certification,phpcertification.net,2023-04-15,2012-06-29,7/25/2012,Approved
617,249,64,PHP Certification,sqldeveloper-certification.org,2024-04-02,2013-03-21,10/11/2013,pending
618,579,958,Zend Certified PHP Engineer,reactcertification.org,2023-06-28,2016-10-17,11/6/2016,Approved
619,18,324,React Developer Nanodegree,pythoninstitutecertifications.com,2023-09-15,2019-07-05,4/29/2020,pending
620,209,635,Presentation Design Certification,reactcertification.org,2023-11-20,2013-12-25,7/14/2014,Approved
621,95,394,React Developer Nanodegree,professionalpresentationskills.org,2023-08-10,2010-10-18,7/31/2011,Not Approved
622,297,234,PHP Certification,snowprocorecertification.net,2023-05-23,2016-02-02,10/21/2016,Not Approved
623,639,363,Snowflake Certified SnowPro,certifiedscrummaster.org,2023-07-05,2022-03-21,12/30/2022,pending
624,607,733,Azure Data Engineer Associate,snowflakecertifiedsnowpro.com,2023-12-02,2012-11-12,1/13/2013,Approved
625,53,920,Presentation Design Certification,microsoftdataanalystassociate.net,2023-11-21,2014-03-25,5/8/2014,Approved
626,271,880,Zend Certified PHP Engineer,zendphpecertifiedengineer.org,2023-07-14,2013-07-09,1/25/2014,Not Approved
627,343,195,SQL Developer Certification,reactcertification.org,2023-12-17,2013-03-16,9/15/2013,pending
628,914,84,React Certification,snowflakecertifiedsnowpro.com,2024-03-31,2012-10-08,3/10/2013,Not Approved
629,498,107,SnowPro Core Certification,reactdevelopernanodegree.com,2024-03-15,2023-10-11,4/15/2024,pending
630,548,199,Microsoft Certified: Data Analyst Associate,certifiedscrummaster.org,2023-06-25,2018-09-20,2/28/2019,Approved
631,975,93,Toastmasters International Certifications Professional Presentation Skills,snowprocorecertification.net,2023-06-10,2020-12-16,12/13/2021,pending
632,127,436,Certified Python Developer,sqldeveloper-certification.org,2023-08-19,2014-01-16,5/7/2014,pending
633,420,833,Zend Certified PHP Engineer,reactcertification.org,2023-04-21,2015-06-21,2/19/2016,Approved
634,130,469,Graphic Design Certifications,snowflakecertifiedsnowpro.com,2023-08-13,2018-03-01,3/6/2018,Approved
635,807,669,Java SE Programmer,professionalpresentationskills.org,2023-04-23,2016-05-09,12/13/2016,Approved
636,218,413,Graphic Design Certifications,toastmastersinternationalcertifications.com,2023-12-10,2018-04-19,3/22/2019,Not Approved
637,888,722,Zend Certified PHP Engineer,phpcertification.net,2024-03-19,2014-08-02,12/8/2014,Not Approved
638,315,766,Zend Certified PHP Engineer,graphicdesigncertifications.net,2023-08-16,2024-01-10,6/16/2024,Approved
639,491,861,React Certification,graphicdesigncertifications.net,2023-12-02,2021-12-26,11/30/2022,Approved
640,407,756,Presentation Design Certification,certifiedscrummaster.org,2023-04-11,2014-05-22,4/13/2015,Approved
641,163,470,Microsoft Certified: Data Analyst Associate,microsoftdataanalystassociate.net,2023-07-13,2021-09-02,5/12/2022,Approved
642,948,57,React Certification,toastmastersinternationalcertifications.com,2024-03-28,2011-06-15,4/18/2012,pending
643,614,399,Certified Python Developer,sqldeveloper-certification.org,2023-08-24,2022-11-18,4/15/2023,Approved
644,179,715,Certified Python Developer,toastmastersinternationalcertifications.com,2024-03-23,2014-12-10,11/11/2015,Approved
645,598,773,Python Institute Certifications,pythoninstitutecertifications.com,2023-10-09,2021-06-19,10/23/2021,pending
646,728,131,React Certification,presentationdesigncertification.org,2023-07-22,2016-04-20,1/1/2017,Not Approved
647,399,607,Microsoft Certified: Data Analyst Associate,reactdevelopernanodegree.com,2023-09-11,2017-06-27,6/16/2018,pending
648,564,729,Python Institute Certifications,reactdevelopernanodegree.com,2023-05-24,2012-11-12,11/15/2012,Not Approved
649,132,577,SnowPro Core Certification,reactcertification.org,2023-11-03,2013-11-11,5/10/2014,pending
650,385,893,PHP Certification,snowprocorecertification.net,2023-04-24,2021-10-06,11/27/2021,Not Approved
651,369,996,React Developer Nanodegree,phpcertification.net,2023-09-30,2019-05-28,7/12/2019,Not Approved
652,466,397,React Developer Nanodegree,microsoftdataanalystassociate.net,2023-07-22,2013-09-09,5/31/2014,Not Approved
653,427,916,Java SE Programmer,graphicdesigncertifications.net,2023-09-01,2016-09-09,6/13/2017,Approved
654,805,31,Graphic Design Certifications,certifiedpythondeveloper.org,2024-03-29,2022-05-07,5/29/2022,Not Approved
655,100,295,Certified ScrumMaster (CSM),snowprocorecertification.net,2024-02-16,2012-08-03,4/11/2013,Not Approved
656,463,68,SnowPro Core Certification,pmpprofessionalcertification.net,2024-03-14,2016-05-23,11/3/2016,pending
657,158,897,Azure Data Engineer Associate,powerbiexampractice.com,2023-04-22,2015-05-19,7/14/2015,Not Approved
658,811,730,Graphic Design Certifications,snowflakecertifiedsnowpro.com,2024-03-03,2012-09-25,3/15/2013,pending
659,357,85,Certified ScrumMaster (CSM),zendphpecertifiedengineer.org,2023-07-27,2014-07-14,1/1/2015,Approved
660,700,707,Toastmasters International Certifications Professional Presentation Skills,sqldeveloper-certification.org,2023-11-10,2017-06-26,3/26/2018,Approved
661,40,897,Microsoft Certified: Data Analyst Associate,reactcertification.org,2023-10-04,2010-12-21,11/19/2011,Not Approved
662,99,391,Java Certification (offered by Oracle),sqldeveloper-certification.org,2023-05-06,2023-08-07,2/18/2024,Approved
663,666,257,SnowPro Core Certification,microsoftdataanalystassociate.net,2023-10-13,2023-04-07,2/15/2024,pending
664,17,392,Zend Certified PHP Engineer,reactcertification.org,2023-05-24,2012-07-27,10/12/2012,Approved
665,353,616,Certified ScrumMaster (CSM),oraclejavacertification.org,2024-02-04,2022-11-19,1/4/2023,Not Approved
666,249,759,SQL Developer Certification,reactdevelopernanodegree.com,2023-08-13,2020-06-29,4/20/2021,Not Approved
667,104,496,Toastmasters International Certifications Professional Presentation Skills,certifiedpythondeveloper.org,2024-01-11,2022-02-04,11/20/2022,pending
668,509,790,Analyzing and Visualizing Data with Microsoft Power BI,toastmastersinternationalcertifications.com,2023-05-03,2014-12-11,12/19/2014,Approved
669,72,38,SQL Developer Certification,professionalpresentationskills.org,2023-09-06,2019-11-22,1/31/2020,Not Approved
670,566,124,Azure Data Engineer Associate,microsoftdataanalystassociate.net,2023-08-11,2022-10-31,10/18/2023,Not Approved
671,856,946,Presentation Design Certification,zendphpecertifiedengineer.org,2023-09-04,2016-09-16,4/12/2017,pending
672,80,85,Toastmasters International Certifications Professional Presentation Skills,oraclejavaprofessional.com,2024-02-11,2021-07-16,2/3/2022,Not Approved
673,175,704,React Certification,sqldeveloper-certification.org,2024-03-09,2012-05-19,4/29/2013,Approved
674,857,35,Oracle Certified Professional,certifiedpythondeveloper.org,2023-12-10,2012-03-31,2/9/2013,Approved
675,369,976,React Certification,zendphpecertifiedengineer.org,2023-06-23,2017-11-24,2/4/2018,Not Approved
676,233,213,React Developer Nanodegree,graphicdesigncertifications.net,2023-12-05,2012-07-11,9/6/2012,pending
677,704,852,Zend Certified PHP Engineer,presentationdesigncertification.org,2023-07-17,2012-10-07,11/11/2012,pending
678,512,353,Certified ScrumMaster (CSM),zendphpecertifiedengineer.org,2023-05-19,2023-08-23,4/1/2024,Approved
679,330,521,Zend Certified PHP Engineer,certifiedpythondeveloper.org,2024-04-01,2018-11-26,2/20/2019,Approved
680,446,410,Presentation Design Certification,snowprocorecertification.net,2023-12-19,2012-07-28,10/29/2012,Approved
681,293,169,Presentation Design Certification,certifiedpythondeveloper.org,2023-04-24,2015-12-18,10/28/2016,Approved
682,301,169,Microsoft Certified: Data Analyst Associate,microsoftdataanalystassociate.net,2023-12-12,2012-08-07,11/6/2012,Not Approved
683,351,86,Graphic Design Certifications,oraclejavacertification.org,2023-12-11,2019-11-15,11/22/2019,Not Approved
684,655,791,Toastmasters International Certifications Professional Presentation Skills,phpcertification.net,2023-08-29,2013-06-10,11/7/2013,Not Approved
685,115,352,Graphic Design Certifications,graphicdesigncertifications.net,2023-12-29,2011-03-14,1/23/2012,Approved
686,466,432,Azure Data Engineer Associate,certifiedscrummaster.org,2023-08-28,2018-02-24,7/19/2018,Approved
687,547,519,Certified ScrumMaster (CSM),certifiedpythondeveloper.org,2023-10-17,2019-08-02,9/21/2019,pending
688,124,456,Certified ScrumMaster (CSM),oraclejavaprofessional.com,2024-02-26,2022-04-10,10/17/2022,Approved
689,8,409,SnowPro Core Certification,graphicdesigncertifications.net,2023-06-12,2022-05-20,9/23/2022,Approved
690,532,994,Java Certification (offered by Oracle),pmpprofessionalcertification.net,2024-03-28,2018-02-22,5/23/2018,Not Approved
691,643,87,Snowflake Certified SnowPro,oraclejavacertification.org,2023-12-24,2018-03-27,4/6/2018,Not Approved
692,23,778,Python Institute Certifications,phpcertification.net,2023-04-25,2023-08-08,3/22/2024,Not Approved
693,59,529,Snowflake Certified SnowPro,certifiedpythondeveloper.org,2023-05-22,2019-11-06,7/28/2020,pending
694,920,752,Graphic Design Certifications,zendphpecertifiedengineer.org,2023-06-26,2013-02-16,5/12/2013,pending
695,141,142,Certified Python Developer,graphicdesigncertifications.net,2023-10-26,2010-09-02,10/14/2010,Approved
696,702,553,Toastmasters International Certifications Professional Presentation Skills,certifiedscrummaster.org,2023-11-03,2019-09-24,6/11/2020,pending
697,265,515,Analyzing and Visualizing Data with Microsoft Power BI,certifiedscrummaster.org,2023-06-18,2012-10-14,6/2/2013,pending
698,526,696,Graphic Design Certifications,certifiedscrummaster.org,2024-02-28,2015-06-17,6/24/2015,Not Approved
699,591,196,Graphic Design Certifications,pythoninstitutecertifications.com,2023-10-30,2011-02-06,12/15/2011,Approved
700,848,650,Oracle Certified Professional,snowflakecertifiedsnowpro.com,2024-01-12,2013-08-11,2/11/2014,Approved
701,384,314,Analyzing and Visualizing Data with Microsoft Power BI,certifiedpythondeveloper.org,2023-09-10,2023-08-21,9/8/2023,pending
702,222,94,React Developer Nanodegree,oraclejavaprofessional.com,2023-04-08,2023-09-21,6/14/2024,pending
703,36,744,Certified Python Developer,oraclejavacertification.org,2023-08-30,2020-07-24,8/1/2020,Approved
704,170,215,Presentation Design Certification,professionalpresentationskills.org,2023-10-20,2024-03-13,1/24/2025,pending
705,373,63,Java Certification (offered by Oracle),sqldeveloper-certification.org,2023-05-15,2021-06-21,11/25/2021,pending
706,54,575,Snowflake Certified SnowPro,pythoninstitutecertifications.com,2023-05-08,2015-11-14,3/2/2016,Approved
707,199,728,PHP Certification,presentationdesigncertification.org,2023-08-28,2021-05-18,9/20/2021,pending
708,132,196,React Certification,professionalpresentationskills.org,2024-03-01,2012-09-22,11/23/2012,Approved
709,512,568,Certified Python Developer,zendphpecertifiedengineer.org,2023-12-05,2014-02-28,3/14/2014,pending
710,338,672,Certified ScrumMaster (CSM),snowflakecertifiedsnowpro.com,2023-06-07,2013-05-15,6/4/2013,pending
711,757,943,PHP Certification,certifiedpythondeveloper.org,2024-03-27,2018-04-24,11/25/2018,pending
712,558,409,Certified ScrumMaster (CSM),professionalpresentationskills.org,2023-07-26,2018-11-24,5/12/2019,Approved
713,13,309,Python Institute Certifications,toastmastersinternationalcertifications.com,2023-12-19,2021-02-01,11/16/2021,pending
714,195,203,Java SE Programmer,snowflakecertifiedsnowpro.com,2023-08-05,2016-06-10,8/6/2016,pending
715,737,413,React Developer Nanodegree,zendphpecertifiedengineer.org,2023-06-25,2023-09-28,3/17/2024,pending
716,68,143,Python Institute Certifications,reactdevelopernanodegree.com,2023-10-17,2018-04-02,2/18/2019,pending
717,13,292,Certified ScrumMaster (CSM),microsoftdataanalystassociate.net,2023-10-08,2018-07-27,5/18/2019,Approved
718,158,919,Microsoft Certified: Data Analyst Associate,zendphpecertifiedengineer.org,2023-09-03,2020-12-25,11/14/2021,Not Approved
719,164,698,React Certification,phpcertification.net,2023-06-19,2015-10-30,5/12/2016,Approved
720,331,891,PHP Certification,certifiedscrummaster.org,2023-06-04,2016-10-24,1/26/2017,Approved
721,363,941,Toastmasters International Certifications Professional Presentation Skills,powerbiexampractice.com,2024-01-09,2018-03-17,3/11/2019,Not Approved
722,28,216,Project Management Professional (PMP) Certification,reactdevelopernanodegree.com,2023-12-20,2014-05-11,1/24/2015,pending
723,2,899,Zend Certified PHP Engineer,snowflakecertifiedsnowpro.com,2023-10-24,2016-06-17,3/28/2017,Not Approved
724,272,130,Toastmasters International Certifications Professional Presentation Skills,oraclejavacertification.org,2024-01-05,2013-01-02,5/27/2013,Approved
725,288,267,Microsoft Certified: Data Analyst Associate,pmpprofessionalcertification.net,2023-05-18,2016-03-11,11/30/2016,Not Approved
726,472,923,Toastmasters International Certifications Professional Presentation Skills,graphicdesigncertifications.net,2023-08-20,2017-11-04,5/21/2018,Not Approved
727,101,846,Java Certification (offered by Oracle),sqldeveloper-certification.org,2024-04-01,2014-08-06,4/24/2015,Not Approved
728,942,211,Java Certification (offered by Oracle),toastmastersinternationalcertifications.com,2023-10-20,2014-01-06,9/23/2014,Not Approved
729,678,956,SnowPro Core Certification,sqldeveloper-certification.org,2024-04-06,2017-06-13,2/2/2018,Not Approved
730,69,816,Certified ScrumMaster (CSM),reactdevelopernanodegree.com,2023-11-02,2011-07-28,2/22/2012,pending
731,340,815,Python Institute Certifications,sqldeveloper-certification.org,2023-07-25,2018-10-13,12/4/2018,Not Approved
732,830,219,Certified Python Developer,powerbiexampractice.com,2023-08-13,2022-11-19,8/22/2023,Approved
733,363,921,SnowPro Core Certification,certifiedpythondeveloper.org,2023-04-14,2014-05-10,10/14/2014,Not Approved
734,193,431,Python Institute Certifications,zendphpecertifiedengineer.org,2024-01-11,2017-09-07,12/17/2017,pending
